modelo,precision,recall
SNA - Regresión Logística,0.2127713920817369,0.9932432432432432
SNA - Regresión Logística,0.21278950953678474,0.9932432432432432
SNA - Regresión Logística,0.21280763007749298,0.9932432432432432
SNA - Regresión Logística,0.21284388041904437,0.9932432432432432
SNA - Regresión Logística,0.21289827909354234,0.9932432432432432
SNA - Regresión Logística,0.21291641816477805,0.9932432432432432
SNA - Regresión Logística,0.21293456032719837,0.9932432432432432
SNA - Regresión Logística,0.21295270558159352,0.9932432432432432
SNA - Regresión Logística,0.2129890053694707,0.9932432432432432
SNA - Regresión Logística,0.21300715990453462,0.9932432432432432
SNA - Regresión Logística,0.21302531753473702,0.9932432432432432
SNA - Regresión Logística,0.21304347826086956,0.9932432432432432
SNA - Regresión Logística,0.21307980900409276,0.9932432432432432
SNA - Regresión Logística,0.21309797902276797,0.9932432432432432
SNA - Regresión Logística,0.2131525076765609,0.9932432432432432
SNA - Regresión Logística,0.2131706900963917,0.9932432432432432
SNA - Regresión Logística,0.21318887561849514,0.9932432432432432
SNA - Regresión Logística,0.2132434508063828,0.9932432432432432
SNA - Regresión Logística,0.2132616487455197,0.9932432432432432
SNA - Regresión Logística,0.21327984979090212,0.9932432432432432
SNA - Regresión Logística,0.21329805394332538,0.9932432432432432
SNA - Regresión Logística,0.21331626120358516,0.9932432432432432
SNA - Regresión Logística,0.21333447157247737,0.9932432432432432
SNA - Regresión Logística,0.21335268505079827,0.9932432432432432
SNA - Regresión Logística,0.21337090163934427,0.9932432432432432
SNA - Regresión Logística,0.21338912133891214,0.9932432432432432
SNA - Regresión Logística,0.21340734415029888,0.9932432432432432
SNA - Regresión Logística,0.21342557007430182,0.9932432432432432
SNA - Regresión Logística,0.21344379911171849,0.9932432432432432
SNA - Regresión Logística,0.2134802665299846,0.9932432432432432
SNA - Regresión Logística,0.21349850491243058,0.9932432432432432
SNA - Regresión Logística,0.21351674641148324,0.9932432432432432
SNA - Regresión Logística,0.21353499102794155,0.9932432432432432
SNA - Regresión Logística,0.21355323876260468,0.9932432432432432
SNA - Regresión Logística,0.21357148961627212,0.9932432432432432
SNA - Regresión Logística,0.21360800068381913,0.9932432432432432
SNA - Regresión Logística,0.21362626089929904,0.9932432432432432
SNA - Regresión Logística,0.21375416987426224,0.9932432432432432
SNA - Regresión Logística,0.21377245508982035,0.9932432432432432
SNA - Regresión Logística,0.2137907434339978,0.9932432432432432
SNA - Regresión Logística,0.21380903490759753,0.9932432432432432
SNA - Regresión Logística,0.21382732951142294,0.9932432432432432
SNA - Regresión Logística,0.2138456272462776,0.9932432432432432
SNA - Regresión Logística,0.21386392811296534,0.9932432432432432
SNA - Regresión Logística,0.21388223211229032,0.9932432432432432
SNA - Regresión Logística,0.21390053924505692,0.9932432432432432
SNA - Regresión Logística,0.21393716291413406,0.9932432432432432
SNA - Regresión Logística,0.21399212193868813,0.9932432432432432
SNA - Regresión Logística,0.21401044788901258,0.9932432432432432
SNA - Regresión Logística,0.21402877697841727,0.9932432432432432
SNA - Regresión Logística,0.21404710920770878,0.9932432432432432
SNA - Regresión Logística,0.21406544457769403,0.9932432432432432
SNA - Regresión Logística,0.21408378308918016,0.9932432432432432
SNA - Regresión Logística,0.21410212474297463,0.9932432432432432
SNA - Regresión Logística,0.21412046953988517,0.9932432432432432
SNA - Regresión Logística,0.2141388174807198,0.9932432432432432
SNA - Regresión Logística,0.21415716856628675,0.9932432432432432
SNA - Regresión Logística,0.21441441441441442,0.9932432432432432
SNA - Regresión Logística,0.21445121427958466,0.9932432432432432
SNA - Regresión Logística,0.21446961894953656,0.9932432432432432
SNA - Regresión Logística,0.21450643776824035,0.9932432432432432
SNA - Regresión Logística,0.2145248519186196,0.9932432432432432
SNA - Regresión Logística,0.21454326923076922,0.9932432432432432
SNA - Regresión Logística,0.2145985401459854,0.9932432432432432
SNA - Regresión Logística,0.21461697011336311,0.9932432432432432
SNA - Regresión Logística,0.2146538395464697,0.9932432432432432
SNA - Regresión Logística,0.21467227901383043,0.9932432432432432
SNA - Regresión Logística,0.21470916745424865,0.9932432432432432
SNA - Regresión Logística,0.21472761642893967,0.9932432432432432
SNA - Regresión Logística,0.21474606857437484,0.9932432432432432
SNA - Regresión Logística,0.2147645238913716,0.9932432432432432
SNA - Regresión Logística,0.21478298238074775,0.9932432432432432
SNA - Regresión Logística,0.2148014440433213,0.9932432432432432
SNA - Regresión Logística,0.2148199088799106,0.9932432432432432
SNA - Regresión Logística,0.21489379998280161,0.9932432432432432
SNA - Regresión Logística,0.21493076459963878,0.9932432432432432
SNA - Regresión Logística,0.21502323180175528,0.9932432432432432
SNA - Regresión Logística,0.21504173479046554,0.9932432432432432
SNA - Regresión Logística,0.21506024096385543,0.9932432432432432
SNA - Regresión Logística,0.21507875032274723,0.9932432432432432
SNA - Regresión Logística,0.21509726286796352,0.9932432432432432
SNA - Regresión Logística,0.2151157786003271,0.9932432432432432
SNA - Regresión Logística,0.21513429752066116,0.9932432432432432
SNA - Regresión Logística,0.21515281962978908,0.9932432432432432
SNA - Regresión Logística,0.2151713449285345,0.9932432432432432
SNA - Regresión Logística,0.21518987341772153,0.9932432432432432
SNA - Regresión Logística,0.2152084050981743,0.9932432432432432
SNA - Regresión Logística,0.21522693997071743,0.9932432432432432
SNA - Regresión Logística,0.21524547803617572,0.9932432432432432
SNA - Regresión Logística,0.21526401929537428,0.9932432432432432
SNA - Regresión Logística,0.2152825637491385,0.9932432432432432
SNA - Regresión Logística,0.21530111139829414,0.9932432432432432
SNA - Regresión Logística,0.21533821628608357,0.9932432432432432
SNA - Regresión Logística,0.21535677352637023,0.9932432432432432
SNA - Regresión Logística,0.21528914935792468,0.9928457869634341
SNA - Regresión Logística,0.21530770556800552,0.9928457869634341
SNA - Regresión Logística,0.21532626497715715,0.9928457869634341
SNA - Regresión Logística,0.2153633933959824,0.9928457869634341
SNA - Regresión Logística,0.21545627048473348,0.9928457869634341
SNA - Regresión Logística,0.21551203519972392,0.9928457869634341
SNA - Regresión Logística,0.21553062985332183,0.9928457869634341
SNA - Regresión Logística,0.2155492277159375,0.9928457869634341
SNA - Regresión Logística,0.2155864330715457,0.9928457869634341
SNA - Regresión Logística,0.21560504056620058,0.9928457869634341
SNA - Regresión Logística,0.2156236512731981,0.9928457869634341
SNA - Regresión Logística,0.215660882327549,0.9928457869634341
SNA - Regresión Logística,0.21567950267656708,0.9928457869634341
SNA - Regresión Logística,0.21569812624125723,0.9928457869634341
SNA - Regresión Logística,0.2157167530224525,0.9928457869634341
SNA - Regresión Logística,0.21575401623769216,0.9928457869634341
SNA - Regresión Logística,0.21579129232895647,0.9928457869634341
SNA - Regresión Logística,0.21582858130292035,0.9928457869634341
SNA - Regresión Logística,0.21584723062300182,0.9928457869634341
SNA - Regresión Logística,0.21588453893354076,0.9928457869634341
SNA - Regresión Logística,0.21590319792566984,0.9928457869634341
SNA - Regresión Logística,0.2159218601434869,0.9928457869634341
SNA - Regresión Logística,0.21597786615943282,0.9928457869634341
SNA - Regresión Logística,0.2159965412883701,0.9928457869634341
SNA - Regresión Logística,0.2160152196471809,0.9928457869634341
SNA - Regresión Logística,0.21605258605777547,0.9928457869634341
SNA - Regresión Logística,0.21607127411123606,0.9928457869634341
SNA - Regresión Logística,0.2161086599186781,0.9928457869634341
SNA - Regresión Logística,0.2161460586657437,0.9928457869634341
SNA - Regresión Logística,0.21620218106283537,0.9928457869634341
SNA - Regresión Logística,0.21623961218836565,0.9928457869634341
SNA - Regresión Logística,0.2162583326118951,0.9928457869634341
SNA - Regresión Logística,0.2162770562770563,0.9928457869634341
SNA - Regresión Logística,0.21631451333564253,0.9928457869634341
SNA - Regresión Logística,0.21635198337086436,0.9928457869634341
SNA - Regresión Logística,0.21637072325682113,0.9928457869634341
SNA - Regresión Logística,0.21638946638946638,0.9928457869634341
SNA - Regresión Logística,0.21667100355624946,0.9928457869634341
SNA - Regresión Logística,0.21668979875086744,0.9928457869634341
SNA - Regresión Logística,0.21670859720655852,0.9928457869634341
SNA - Regresión Logística,0.21674620390455532,0.9928457869634341
SNA - Regresión Logística,0.21676501214855953,0.9928457869634341
SNA - Regresión Logística,0.21678382365703375,0.9928457869634341
SNA - Regresión Logística,0.21687793019621462,0.9928457869634341
SNA - Regresión Logística,0.21689676130936875,0.9928457869634341
SNA - Regresión Logística,0.21691559569294894,0.9928457869634341
SNA - Regresión Logística,0.2169344333478072,0.9928457869634341
SNA - Regresión Logística,0.2169532742747959,0.9928457869634341
SNA - Regresión Logística,0.21697211847476766,0.9928457869634341
SNA - Regresión Logística,0.2169909659485754,0.9928457869634341
SNA - Regresión Logística,0.21700981669707237,0.9928457869634341
SNA - Regresión Logística,0.21702867072111207,0.9928457869634341
SNA - Regresión Logística,0.21706638859923533,0.9928457869634341
SNA - Regresión Logística,0.21708525245502738,0.9928457869634341
SNA - Regresión Logística,0.21710411958977924,0.9928457869634341
SNA - Regresión Logística,0.21712299000434593,0.9928457869634341
SNA - Regresión Logística,0.21714186369958274,0.9928457869634341
SNA - Regresión Logística,0.2171607406763453,0.9928457869634341
SNA - Regresión Logística,0.21721739130434783,0.9928457869634341
SNA - Regresión Logística,0.21729297146833682,0.9928457869634341
SNA - Regresión Logística,0.21731187472814267,0.9928457869634341
SNA - Regresión Logística,0.2173307812771881,0.9928457869634341
SNA - Regresión Logística,0.2173686042464323,0.9928457869634341
SNA - Regresión Logística,0.21740644038294168,0.9928457869634341
SNA - Regresión Logística,0.21742536339106971,0.9928457869634341
SNA - Regresión Logística,0.2174442896935933,0.9928457869634341
SNA - Regresión Logística,0.217576866126644,0.9928457869634341
SNA - Regresión Logística,0.21759581881533102,0.9928457869634341
SNA - Regresión Logística,0.21761477480616778,0.9928457869634341
SNA - Regresión Logística,0.21763373410001743,0.9928457869634341
SNA - Regresión Logística,0.21765269669774331,0.9928457869634341
SNA - Regresión Logística,0.21767166260020912,0.9928457869634341
SNA - Regresión Logística,0.21769063180827886,0.9928457869634341
SNA - Regresión Logística,0.2177096043228168,0.9928457869634341
SNA - Regresión Logística,0.21772858014468752,0.9928457869634341
SNA - Regresión Logística,0.2177665417138872,0.9928457869634341
SNA - Regresión Logística,0.21778552746294683,0.9928457869634341
SNA - Regresión Logística,0.21780451652280058,0.9928457869634341
SNA - Regresión Logística,0.21782350889431462,0.9928457869634341
SNA - Regresión Logística,0.21784250457835527,0.9928457869634341
SNA - Regresión Logística,0.21816593886462882,0.9928457869634341
SNA - Regresión Logística,0.2182040531097135,0.9928457869634341
SNA - Regresión Logística,0.21828032156588606,0.9928457869634341
SNA - Regresión Logística,0.21829939701127327,0.9928457869634341
SNA - Regresión Logística,0.21831847579094563,0.9928457869634341
SNA - Regresión Logística,0.21833755790577747,0.9928457869634341
SNA - Regresión Logística,0.21835664335664334,0.9928457869634341
SNA - Regresión Logística,0.21837573214441822,0.9928457869634341
SNA - Regresión Logística,0.21839482426997728,0.9928457869634341
SNA - Regresión Logística,0.2184521206821163,0.9928457869634341
SNA - Regresión Logística,0.2184712261675704,0.9928457869634341
SNA - Regresión Logística,0.21849033499518936,0.9928457869634341
SNA - Regresión Logística,0.21850944716585025,0.9928457869634341
SNA - Regresión Logística,0.21852856268043042,0.9928457869634341
SNA - Regresión Logística,0.21854768153980753,0.9928457869634341
SNA - Regresión Logística,0.21856680374485957,0.9928457869634341
SNA - Regresión Logística,0.21858592929646484,0.9928457869634341
SNA - Regresión Logística,0.21860505819550188,0.9928457869634341
SNA - Regresión Logística,0.21862419044284964,0.9928457869634341
SNA - Regresión Logística,0.2190075398912853,0.9928457869634341
SNA - Regresión Logística,0.2190267426567295,0.9928457869634341
SNA - Regresión Logística,0.21910358740461364,0.9928457869634341
SNA - Regresión Logística,0.21912280701754386,0.9928457869634341
SNA - Regresión Logística,0.21916125636076506,0.9928457869634341
SNA - Regresión Logística,0.21918048609283144,0.9928457869634341
SNA - Regresión Logística,0.2192189556823168,0.9928457869634341
SNA - Regresión Logística,0.21923819554151308,0.9928457869634341
SNA - Regresión Logística,0.21931518876207198,0.9928457869634341
SNA - Regresión Logística,0.2193344455176047,0.9928457869634341
SNA - Regresión Logística,0.21935370565507553,0.9928457869634341
SNA - Regresión Logística,0.21941150636802811,0.9928457869634341
SNA - Regresión Logística,0.21943078004216443,0.9928457869634341
SNA - Regresión Logística,0.2194886213865214,0.9928457869634341
SNA - Regresión Logística,0.2195079086115993,0.9928457869634341
SNA - Regresión Logística,0.21952719922664557,0.9928457869634341
SNA - Regresión Logística,0.21954649323255404,0.9928457869634341
SNA - Regresión Logística,0.21956579063021886,0.9928457869634341
SNA - Regresión Logística,0.21958509142053445,0.9928457869634341
SNA - Regresión Logística,0.2196430141563352,0.9928457869634341
SNA - Regresión Logística,0.2196623285262047,0.9928457869634341
SNA - Regresión Logística,0.219681646293202,0.9928457869634341
SNA - Regresión Logística,0.2197009674582234,0.9928457869634341
SNA - Regresión Logística,0.21972029202216553,0.9928457869634341
SNA - Regresión Logística,0.2197396199859254,0.9928457869634341
SNA - Regresión Logística,0.21975895135040027,0.9928457869634341
SNA - Regresión Logística,0.21977828611648778,0.9928457869634341
SNA - Regresión Logística,0.21979762428508579,0.9928457869634341
SNA - Regresión Logística,0.21981696585709257,0.9928457869634341
SNA - Regresión Logística,0.21983631083340668,0.9928457869634341
SNA - Regresión Logística,0.21985565921492695,0.9928457869634341
SNA - Regresión Logística,0.21987501100255258,0.9928457869634341
SNA - Regresión Logística,0.2198943661971831,0.9928457869634341
SNA - Regresión Logística,0.2199137247997183,0.9928457869634341
SNA - Regresión Logística,0.21993308681105828,0.9928457869634341
SNA - Regresión Logística,0.21995245223210355,0.9928457869634341
SNA - Regresión Logística,0.21997182106375485,0.9928457869634341
SNA - Regresión Logística,0.21999119330691325,0.9928457869634341
SNA - Regresión Logística,0.2200105689624802,0.9928457869634341
SNA - Regresión Logística,0.22002994803135736,0.9928457869634341
SNA - Regresión Logística,0.2200493305144468,0.9928457869634341
SNA - Regresión Logística,0.22006871641265086,0.9928457869634341
SNA - Regresión Logística,0.22008810572687224,0.9928457869634341
SNA - Regresión Logística,0.22010749845801392,0.9928457869634341
SNA - Regresión Logística,0.2201268946069792,0.9928457869634341
SNA - Regresión Logística,0.22014629417467171,0.9928457869634341
SNA - Regresión Logística,0.22018510356985457,0.9928457869634341
SNA - Regresión Logística,0.22020451339915373,0.9928457869634341
SNA - Regresión Logística,0.22022392665079785,0.9928457869634341
SNA - Regresión Logística,0.22024334332569212,0.9928457869634341
SNA - Regresión Logística,0.22026276342474208,0.9928457869634341
SNA - Regresión Logística,0.22028218694885363,0.9928457869634341
SNA - Regresión Logística,0.22030161389893288,0.9928457869634341
SNA - Regresión Logística,0.2203210442758864,0.9928457869634341
SNA - Regresión Logística,0.220340478080621,0.9928457869634341
SNA - Regresión Logística,0.22035991531404375,0.9928457869634341
SNA - Regresión Logística,0.2203793559770622,0.9928457869634341
SNA - Regresión Logística,0.22039880007058407,0.9928457869634341
SNA - Regresión Logística,0.2204182475955175,0.9928457869634341
SNA - Regresión Logística,0.22043769855277093,0.9928457869634341
SNA - Regresión Logística,0.22045715294325302,0.9928457869634341
SNA - Regresión Logística,0.22051553672316385,0.9928457869634341
SNA - Regresión Logística,0.22053500485565464,0.9928457869634341
SNA - Regresión Logística,0.22055447642592266,0.9928457869634341
SNA - Regresión Logística,0.2205739514348786,0.9928457869634341
SNA - Regresión Logística,0.22059342988343342,0.9928457869634341
SNA - Regresión Logística,0.22061291177249845,0.9928457869634341
SNA - Regresión Logística,0.22063239710298535,0.9928457869634341
SNA - Regresión Logística,0.22065188587580603,0.9928457869634341
SNA - Regresión Logística,0.2206713780918728,0.9928457869634341
SNA - Regresión Logística,0.22069087375209825,0.9928457869634341
SNA - Regresión Logística,0.2207103728573953,0.9928457869634341
SNA - Regresión Logística,0.22072987540867722,0.9928457869634341
SNA - Regresión Logística,0.22074938140685754,0.9928457869634341
SNA - Regresión Logística,0.2207688908528502,0.9928457869634341
SNA - Regresión Logística,0.2207884037475694,0.9928457869634341
SNA - Regresión Logística,0.22080792009192965,0.9928457869634341
SNA - Regresión Logística,0.22082743988684583,0.9928457869634341
SNA - Regresión Logística,0.22084696313323313,0.9928457869634341
SNA - Regresión Logística,0.22086648983200707,0.9928457869634341
SNA - Regresión Logística,0.22088601998408347,0.9928457869634341
SNA - Regresión Logística,0.2209055535903785,0.9928457869634341
SNA - Regresión Logística,0.22092509065180863,0.9928457869634341
SNA - Regresión Logística,0.22094463116929064,0.9928457869634341
SNA - Regresión Logística,0.2209641751437417,0.9928457869634341
SNA - Regresión Logística,0.22098372257607926,0.9928457869634341
SNA - Regresión Logística,0.2210032734672211,0.9928457869634341
SNA - Regresión Logística,0.2210228278180853,0.9928457869634341
SNA - Regresión Logística,0.2210423856295903,0.9928457869634341
SNA - Regresión Logística,0.22106194690265488,0.9928457869634341
SNA - Regresión Logística,0.22108151163819806,0.9928457869634341
SNA - Regresión Logística,0.2211010798371393,0.9928457869634341
SNA - Regresión Logística,0.22112065150039834,0.9928457869634341
SNA - Regresión Logística,0.22114022662889518,0.9928457869634341
SNA - Regresión Logística,0.22115980522355025,0.9928457869634341
SNA - Regresión Logística,0.22117938728528422,0.9928457869634341
SNA - Regresión Logística,0.22119897281501816,0.9928457869634341
SNA - Regresión Logística,0.2212185618136734,0.9928457869634341
SNA - Regresión Logística,0.22123815428217164,0.9928457869634341
SNA - Regresión Logística,0.2212577502214349,0.9928457869634341
SNA - Regresión Logística,0.22127734963238552,0.9928457869634341
SNA - Regresión Logística,0.22129695251594614,0.9928457869634341
SNA - Regresión Logística,0.22131655887303978,0.9928457869634341
SNA - Regresión Logística,0.22133616870458975,0.9928457869634341
SNA - Regresión Logística,0.2213557820115197,0.9928457869634341
SNA - Regresión Logística,0.22137539879475363,0.9928457869634341
SNA - Regresión Logística,0.2213950190552158,0.9928457869634341
SNA - Regresión Logística,0.22141464279383088,0.9928457869634341
SNA - Regresión Logística,0.2214342700115238,0.9928457869634341
SNA - Regresión Logística,0.22145390070921986,0.9928457869634341
SNA - Regresión Logística,0.22147353488784466,0.9928457869634341
SNA - Regresión Logística,0.22149317254832418,0.9928457869634341
SNA - Regresión Logística,0.22151281369158465,0.9928457869634341
SNA - Regresión Logística,0.22153245831855267,0.9928457869634341
SNA - Regresión Logística,0.22155210643015522,0.9928457869634341
SNA - Regresión Logística,0.2215717580273195,0.9928457869634341
SNA - Regresión Logística,0.22159141311097313,0.9928457869634341
SNA - Regresión Logística,0.221611071682044,0.9928457869634341
SNA - Regresión Logística,0.2216307337414604,0.9928457869634341
SNA - Regresión Logística,0.22165039929015085,0.9928457869634341
SNA - Regresión Logística,0.2216700683290443,0.9928457869634341
SNA - Regresión Logística,0.22168974085906992,0.9928457869634341
SNA - Regresión Logística,0.22170941688115736,0.9928457869634341
SNA - Regresión Logística,0.22172909639623647,0.9928457869634341
SNA - Regresión Logística,0.22174877940523746,0.9928457869634341
SNA - Regresión Logística,0.2217684659090909,0.9928457869634341
SNA - Regresión Logística,0.2217881559087277,0.9928457869634341
SNA - Regresión Logística,0.22180784940507903,0.9928457869634341
SNA - Regresión Logística,0.22182754639907645,0.9928457869634341
SNA - Regresión Logística,0.22184724689165186,0.9928457869634341
SNA - Regresión Logística,0.22186695088373745,0.9928457869634341
SNA - Regresión Logística,0.22188665837626576,0.9928457869634341
SNA - Regresión Logística,0.22190636937016966,0.9928457869634341
SNA - Regresión Logística,0.22192608386638238,0.9928457869634341
SNA - Regresión Logística,0.2219458018658374,0.9928457869634341
SNA - Regresión Logística,0.22196552336946862,0.9928457869634341
SNA - Regresión Logística,0.22198524837821026,0.9928457869634341
SNA - Regresión Logística,0.2220049768929968,0.9928457869634341
SNA - Regresión Logística,0.22202470891476314,0.9928457869634341
SNA - Regresión Logística,0.22204444444444443,0.9928457869634341
SNA - Regresión Logística,0.22206418348297627,0.9928457869634341
SNA - Regresión Logística,0.22208392603129445,0.9928457869634341
SNA - Regresión Logística,0.2221036720903352,0.9928457869634341
SNA - Regresión Logística,0.22212342166103505,0.9928457869634341
SNA - Regresión Logística,0.22214317474433082,0.9928457869634341
SNA - Regresión Logística,0.22220245507916742,0.9928457869634341
SNA - Regresión Logística,0.2222222222222222,0.9928457869634341
SNA - Regresión Logística,0.22224199288256227,0.9928457869634341
SNA - Regresión Logística,0.22226176706112644,0.9928457869634341
SNA - Regresión Logística,0.2222815447588539,0.9928457869634341
SNA - Regresión Logística,0.22230132597668417,0.9928457869634341
SNA - Regresión Logística,0.22232111071555713,0.9928457869634341
SNA - Regresión Logística,0.222340898976413,0.9928457869634341
SNA - Regresión Logística,0.22236069076019227,0.9928457869634341
SNA - Regresión Logística,0.22238048606783584,0.9928457869634341
SNA - Regresión Logística,0.2224002849002849,0.9928457869634341
SNA - Regresión Logística,0.222420087258481,0.9928457869634341
SNA - Regresión Logística,0.22243989314336599,0.9928457869634341
SNA - Regresión Logística,0.2224597025558821,0.9928457869634341
SNA - Regresión Logística,0.22247951549697187,0.9928457869634341
SNA - Regresión Logística,0.22249933196757815,0.9928457869634341
SNA - Regresión Logística,0.22251915196864422,0.9928457869634341
SNA - Regresión Logística,0.2225389755011136,0.9928457869634341
SNA - Regresión Logística,0.22255880256593014,0.9928457869634341
SNA - Regresión Logística,0.22257863316403814,0.9928457869634341
SNA - Regresión Logística,0.2225984672963821,0.9928457869634341
SNA - Regresión Logística,0.22261830496390697,0.9928457869634341
SNA - Regresión Logística,0.22263814616755792,0.9928457869634341
SNA - Regresión Logística,0.2226579909082806,0.9928457869634341
SNA - Regresión Logística,0.22267783918702086,0.9928457869634341
SNA - Regresión Logística,0.22269769100472497,0.9928457869634341
SNA - Regresión Logística,0.2227175463623395,0.9928457869634341
SNA - Regresión Logística,0.2227374052608114,0.9928457869634341
SNA - Regresión Logística,0.22275726770108792,0.9928457869634341
SNA - Regresión Logística,0.22277713368411664,0.9928457869634341
SNA - Regresión Logística,0.22279700321084553,0.9928457869634341
SNA - Regresión Logística,0.22281687628222283,0.9928457869634341
SNA - Regresión Logística,0.22283675289919713,0.9928457869634341
SNA - Regresión Logística,0.22285663306271747,0.9928457869634341
SNA - Regresión Logística,0.22287651677373305,0.9928457869634341
SNA - Regresión Logística,0.22289640403319355,0.9928457869634341
SNA - Regresión Logística,0.2229162948420489,0.9928457869634341
SNA - Regresión Logística,0.22293618920124944,0.9928457869634341
SNA - Regresión Logística,0.2229560871117458,0.9928457869634341
SNA - Regresión Logística,0.22297598857448897,0.9928457869634341
SNA - Regresión Logística,0.2229958935904303,0.9928457869634341
SNA - Regresión Logística,0.2230158021605214,0.9928457869634341
SNA - Regresión Logística,0.22303571428571428,0.9928457869634341
SNA - Regresión Logística,0.22305562996696135,0.9928457869634341
SNA - Regresión Logística,0.22307554920521522,0.9928457869634341
SNA - Regresión Logística,0.22309547200142896,0.9928457869634341
SNA - Regresión Logística,0.22311539835655592,0.9928457869634341
SNA - Regresión Logística,0.2231353282715498,0.9928457869634341
SNA - Regresión Logística,0.22315526174736466,0.9928457869634341
SNA - Regresión Logística,0.22317519878495487,0.9928457869634341
SNA - Regresión Logística,0.2231951393852752,0.9928457869634341
SNA - Regresión Logística,0.22321508354928069,0.9928457869634341
SNA - Regresión Logística,0.2232350312779267,0.9928457869634341
SNA - Regresión Logística,0.2232549825721691,0.9928457869634341
SNA - Regresión Logística,0.2232749374329639,0.9928457869634341
SNA - Regresión Logística,0.22329489586126755,0.9928457869634341
SNA - Regresión Logística,0.22331485785803684,0.9928457869634341
SNA - Regresión Logística,0.2233348234242289,0.9928457869634341
SNA - Regresión Logística,0.22335479256080115,0.9928457869634341
SNA - Regresión Logística,0.22337476526871144,0.9928457869634341
SNA - Regresión Logística,0.2233947415489179,0.9928457869634341
SNA - Regresión Logística,0.22341472140237903,0.9928457869634341
SNA - Regresión Logística,0.22343470483005368,0.9928457869634341
SNA - Regresión Logística,0.22345469183290098,0.9928457869634341
SNA - Regresión Logística,0.22347468241188048,0.9928457869634341
SNA - Regresión Logística,0.22349467656795205,0.9928457869634341
SNA - Regresión Logística,0.2235146743020759,0.9928457869634341
SNA - Regresión Logística,0.22353467561521254,0.9928457869634341
SNA - Regresión Logística,0.2235546805083229,0.9928457869634341
SNA - Regresión Logística,0.22363473589973143,0.9928457869634341
SNA - Regresión Logística,0.22365475870713583,0.9928457869634341
SNA - Regresión Logística,0.22369481508014685,0.9928457869634341
SNA - Regresión Logística,0.22371484864768046,0.9928457869634341
SNA - Regresión Logística,0.2237348858038513,0.9928457869634341
SNA - Regresión Logística,0.22375492654962378,0.9928457869634341
SNA - Regresión Logística,0.22377497088596254,0.9928457869634341
SNA - Regresión Logística,0.22379501881383265,0.9928457869634341
SNA - Regresión Logística,0.22381507033419945,0.9928457869634341
SNA - Regresión Logística,0.22383512544802867,0.9928457869634341
SNA - Regresión Logística,0.2238551841562864,0.9928457869634341
SNA - Regresión Logística,0.22387524645993906,0.9928457869634341
SNA - Regresión Logística,0.22389531235995339,0.9928457869634341
SNA - Regresión Logística,0.2239153818572965,0.9928457869634341
SNA - Regresión Logística,0.2239354549529359,0.9928457869634341
SNA - Regresión Logística,0.22395553164783935,0.9928457869634341
SNA - Regresión Logística,0.223975611942975,0.9928457869634341
SNA - Regresión Logística,0.22399569583931134,0.9928457869634341
SNA - Regresión Logística,0.22401578333781724,0.9928457869634341
SNA - Regresión Logística,0.22403587443946188,0.9928457869634341
SNA - Regresión Logística,0.2240559691452148,0.9928457869634341
SNA - Regresión Logística,0.22407606745604594,0.9928457869634341
SNA - Regresión Logística,0.22409616937292545,0.9928457869634341
SNA - Regresión Logística,0.22411627489682398,0.9928457869634341
SNA - Regresión Logística,0.22413638402871242,0.9928457869634341
SNA - Regresión Logística,0.2241564967695621,0.9928457869634341
SNA - Regresión Logística,0.22417661312034462,0.9928457869634341
SNA - Regresión Logística,0.22419673308203195,0.9928457869634341
SNA - Regresión Logística,0.22421685665559646,0.9928457869634341
SNA - Regresión Logística,0.22423698384201077,0.9928457869634341
SNA - Regresión Logística,0.22425711464224796,0.9928457869634341
SNA - Regresión Logística,0.22427724905728139,0.9928457869634341
SNA - Regresión Logística,0.22429738708808475,0.9928457869634341
SNA - Regresión Logística,0.22431752873563218,0.9928457869634341
SNA - Regresión Logística,0.22433767400089807,0.9928457869634341
SNA - Regresión Logística,0.2243578228848572,0.9928457869634341
SNA - Regresión Logística,0.2243779753884847,0.9928457869634341
SNA - Regresión Logística,0.224398131512756,0.9928457869634341
SNA - Regresión Logística,0.224418291258647,0.9928457869634341
SNA - Regresión Logística,0.22443845462713388,0.9928457869634341
SNA - Regresión Logística,0.2244586216191931,0.9928457869634341
SNA - Regresión Logística,0.22447879223580158,0.9928457869634341
SNA - Regresión Logística,0.22449896647793655,0.9928457869634341
SNA - Regresión Logística,0.22453932584269662,0.9928457869634341
SNA - Regresión Logística,0.22455951096727797,0.9928457869634341
SNA - Regresión Logística,0.2245796997212982,0.9928457869634341
SNA - Regresión Logística,0.2245998921057364,0.9928457869634341
SNA - Regresión Logística,0.2246200881215718,0.9928457869634341
SNA - Regresión Logística,0.22466049105135355,0.9928457869634341
SNA - Regresión Logística,0.2246806979672603,0.9928457869634341
SNA - Regresión Logística,0.2247009085184852,0.9928457869634341
SNA - Regresión Logística,0.22472112270600936,0.9928457869634341
SNA - Regresión Logística,0.2247413405308142,0.9928457869634341
SNA - Regresión Logística,0.2247615619938816,0.9928457869634341
SNA - Regresión Logística,0.22478178709619365,0.9928457869634341
SNA - Regresión Logística,0.2248020158387329,0.9928457869634341
SNA - Regresión Logística,0.22482224822248223,0.9928457869634341
SNA - Regresión Logística,0.22484248424842485,0.9928457869634341
SNA - Regresión Logística,0.22488296723082463,0.9928457869634341
