id_nodo,en_triangulo,comparte_contacto,representante_compartido,componente_cerrado,banderas_rojas
N-20983,0.0,0.0,0.0,0.0,0.0
UT-13046,1.0,0.0,0.0,0.0,0.25
P-25096,0.0,1.0,0.0,0.0,0.25
UT-23169,0.0,1.0,0.0,0.0,0.25
UT-41893,0.0,1.0,0.0,0.0,0.25
UT-21909,0.0,1.0,0.0,0.0,0.25
P-18430,0.0,1.0,0.0,0.0,0.25
UT-29500,0.0,0.0,1.0,0.0,0.25
UT-12915,0.0,1.0,0.0,0.0,0.25
N-20392,0.0,0.0,0.0,0.0,0.0
P-42433,0.0,0.0,0.0,0.0,0.0
P-27956,0.0,0.0,0.0,0.0,0.0
N-14419,0.0,0.0,0.0,0.0,0.0
N-01894,0.0,0.0,0.0,0.0,0.0
N-13224,0.0,0.0,1.0,0.0,0.25
N-24939,0.0,0.0,0.0,0.0,0.0
P-27571,0.0,0.0,0.0,0.0,0.0
P-49412,0.0,0.0,0.0,0.0,0.0
N-18577,0.0,0.0,0.0,0.0,0.0
N-07669,0.0,0.0,0.0,0.0,0.0
P-25930,0.0,0.0,0.0,0.0,0.0
P-26513,0.0,1.0,0.0,0.0,0.25
P-30290,0.0,0.0,0.0,0.0,0.0
N-29597,0.0,0.0,0.0,0.0,0.0
P-43010,0.0,0.0,0.0,0.0,0.0
N-33345,0.0,0.0,0.0,0.0,0.0
N-27276,0.0,0.0,0.0,0.0,0.0
N-25706,0.0,0.0,0.0,0.0,0.0
P-18881,0.0,0.0,0.0,0.0,0.0
P-25294,0.0,0.0,0.0,0.0,0.0
N-15560,0.0,0.0,0.0,0.0,0.0
N-10310,0.0,0.0,0.0,0.0,0.0
P-49861,0.0,0.0,0.0,0.0,0.0
N-34999,0.0,0.0,0.0,0.0,0.0
N-23927,0.0,0.0,0.0,0.0,0.0
N-13051,1.0,0.0,0.0,0.0,0.25
UT-18207,0.0,1.0,0.0,0.0,0.25
N-00873,0.0,0.0,0.0,0.0,0.0
P-37260,0.0,0.0,0.0,0.0,0.0
P-27129,0.0,0.0,0.0,0.0,0.0
P-06992,0.0,0.0,0.0,0.0,0.0
P-16418,0.0,0.0,0.0,0.0,0.0
P-06356,0.0,0.0,0.0,0.0,0.0
N-36805,0.0,0.0,0.0,0.0,0.0
P-06914,0.0,0.0,0.0,0.0,0.0
N-35642,0.0,0.0,0.0,0.0,0.0
P-38915,0.0,0.0,0.0,0.0,0.0
P-45174,1.0,1.0,0.0,0.0,0.5
UT-12230,1.0,1.0,0.0,0.0,0.5
P-17378,1.0,0.0,1.0,0.0,0.5
N-11363,0.0,0.0,0.0,0.0,0.0
N-19965,0.0,0.0,0.0,0.0,0.0
N-13291,0.0,0.0,0.0,0.0,0.0
P-09961,0.0,0.0,0.0,0.0,0.0
N-15091,0.0,0.0,0.0,0.0,0.0
N-31811,0.0,0.0,0.0,0.0,0.0
N-15136,0.0,0.0,0.0,0.0,0.0
N-05093,0.0,0.0,0.0,0.0,0.0
N-15914,0.0,0.0,0.0,0.0,0.0
N-21071,0.0,0.0,0.0,0.0,0.0
N-36836,0.0,0.0,0.0,0.0,0.0
N-07342,0.0,0.0,0.0,0.0,0.0
N-10438,0.0,0.0,0.0,0.0,0.0
P-09190,0.0,1.0,0.0,0.0,0.25
N-15867,0.0,0.0,0.0,0.0,0.0
N-15919,0.0,0.0,0.0,0.0,0.0
P-41169,0.0,0.0,0.0,0.0,0.0
N-08922,0.0,0.0,0.0,0.0,0.0
UT-43345,0.0,1.0,0.0,0.0,0.25
P-10298,0.0,0.0,1.0,0.0,0.25
P-05071,0.0,0.0,0.0,0.0,0.0
P-01255,0.0,0.0,0.0,0.0,0.0
P-26084,1.0,1.0,0.0,0.0,0.5
N-09922,0.0,0.0,0.0,0.0,0.0
P-11949,0.0,0.0,0.0,0.0,0.0
N-22085,0.0,0.0,0.0,0.0,0.0
P-11213,0.0,0.0,0.0,0.0,0.0
N-24168,0.0,0.0,0.0,0.0,0.0
N-32088,0.0,0.0,0.0,0.0,0.0
N-32867,0.0,0.0,0.0,0.0,0.0
P-49956,0.0,0.0,0.0,0.0,0.0
N-21671,0.0,0.0,0.0,0.0,0.0
N-19135,0.0,0.0,0.0,0.0,0.0
N-20274,0.0,0.0,0.0,0.0,0.0
P-17881,0.0,0.0,0.0,0.0,0.0
N-02677,0.0,0.0,0.0,0.0,0.0
N-04411,0.0,0.0,0.0,0.0,0.0
N-00093,0.0,0.0,0.0,0.0,0.0
N-01742,0.0,0.0,0.0,0.0,0.0
P-17936,0.0,0.0,0.0,0.0,0.0
P-14155,0.0,0.0,0.0,0.0,0.0
N-26551,0.0,0.0,0.0,0.0,0.0
P-12596,0.0,0.0,0.0,0.0,0.0
N-25850,0.0,0.0,0.0,0.0,0.0
UT-28939,0.0,1.0,0.0,0.0,0.25
N-19697,0.0,0.0,0.0,0.0,0.0
UT-9326,0.0,0.0,1.0,0.0,0.25
P-17452,0.0,0.0,0.0,0.0,0.0
N-06076,0.0,0.0,0.0,0.0,0.0
N-22413,0.0,0.0,0.0,0.0,0.0
N-09795,0.0,0.0,0.0,0.0,0.0
N-32563,0.0,0.0,0.0,0.0,0.0
N-31044,0.0,1.0,0.0,0.0,0.25
P-13350,0.0,0.0,0.0,0.0,0.0
N-21763,0.0,0.0,0.0,0.0,0.0
N-11614,0.0,0.0,0.0,0.0,0.0
P-25467,0.0,0.0,0.0,0.0,0.0
P-25976,0.0,0.0,0.0,0.0,0.0
P-33911,0.0,0.0,0.0,0.0,0.0
P-22283,0.0,0.0,0.0,0.0,0.0
P-11407,0.0,0.0,0.0,0.0,0.0
N-16638,0.0,0.0,0.0,0.0,0.0
P-44114,0.0,0.0,0.0,0.0,0.0
N-16901,0.0,0.0,0.0,0.0,0.0
P-18327,0.0,0.0,0.0,0.0,0.0
N-10183,0.0,0.0,0.0,0.0,0.0
N-35810,0.0,0.0,0.0,0.0,0.0
N-12565,0.0,0.0,0.0,0.0,0.0
P-21206,0.0,0.0,0.0,0.0,0.0
P-09542,0.0,0.0,0.0,0.0,0.0
P-13495,0.0,0.0,0.0,0.0,0.0
N-25136,0.0,0.0,0.0,0.0,0.0
N-02873,0.0,0.0,0.0,0.0,0.0
N-03996,0.0,0.0,0.0,0.0,0.0
P-01369,0.0,0.0,0.0,0.0,0.0
N-27520,0.0,0.0,0.0,0.0,0.0
N-02416,0.0,1.0,0.0,0.0,0.25
P-15508,0.0,0.0,0.0,0.0,0.0
UT-16122,0.0,1.0,0.0,0.0,0.25
P-17555,0.0,0.0,0.0,0.0,0.0
N-36424,0.0,0.0,0.0,0.0,0.0
P-24416,0.0,0.0,0.0,0.0,0.0
N-14279,0.0,0.0,0.0,0.0,0.0
P-05549,0.0,0.0,0.0,0.0,0.0
P-41403,0.0,0.0,0.0,0.0,0.0
P-05097,0.0,0.0,1.0,0.0,0.25
N-30166,0.0,0.0,0.0,0.0,0.0
N-07864,0.0,0.0,0.0,0.0,0.0
P-16932,0.0,0.0,0.0,0.0,0.0
N-22894,0.0,0.0,0.0,0.0,0.0
P-38025,0.0,0.0,0.0,0.0,0.0
P-14645,0.0,0.0,0.0,0.0,0.0
P-03662,0.0,0.0,0.0,0.0,0.0
P-30212,0.0,0.0,0.0,0.0,0.0
N-10122,0.0,0.0,0.0,0.0,0.0
N-19660,0.0,0.0,0.0,0.0,0.0
N-04565,0.0,0.0,0.0,0.0,0.0
P-36263,0.0,0.0,0.0,0.0,0.0
N-25073,0.0,0.0,0.0,0.0,0.0
P-16922,0.0,0.0,0.0,0.0,0.0
P-27328,0.0,0.0,0.0,0.0,0.0
N-21592,0.0,0.0,0.0,0.0,0.0
P-13569,0.0,0.0,0.0,0.0,0.0
P-26720,0.0,0.0,0.0,0.0,0.0
N-05241,0.0,0.0,0.0,0.0,0.0
P-33007,0.0,0.0,0.0,0.0,0.0
N-23385,0.0,0.0,0.0,0.0,0.0
UT-25483,1.0,0.0,0.0,0.0,0.25
N-22772,0.0,1.0,1.0,0.0,0.5
P-00502,0.0,0.0,0.0,0.0,0.0
N-01893,0.0,0.0,0.0,0.0,0.0
UT-45910,0.0,0.0,0.0,0.0,0.0
P-43162,0.0,0.0,0.0,0.0,0.0
P-15514,0.0,0.0,0.0,0.0,0.0
P-33107,0.0,0.0,0.0,0.0,0.0
P-11246,0.0,1.0,0.0,0.0,0.25
P-36062,0.0,1.0,0.0,0.0,0.25
N-02508,0.0,0.0,0.0,0.0,0.0
P-20624,0.0,0.0,0.0,0.0,0.0
P-17191,0.0,0.0,0.0,0.0,0.0
N-08500,0.0,0.0,0.0,0.0,0.0
P-08340,0.0,0.0,0.0,0.0,0.0
P-45522,0.0,0.0,0.0,0.0,0.0
N-18738,0.0,0.0,0.0,0.0,0.0
N-07739,0.0,0.0,0.0,0.0,0.0
N-00061,0.0,0.0,0.0,0.0,0.0
N-15163,0.0,0.0,0.0,0.0,0.0
P-02041,0.0,0.0,0.0,0.0,0.0
P-35263,0.0,0.0,0.0,0.0,0.0
P-41927,0.0,0.0,0.0,0.0,0.0
N-32108,0.0,0.0,0.0,0.0,0.0
P-30734,0.0,0.0,0.0,0.0,0.0
P-41304,0.0,0.0,1.0,0.0,0.25
P-46962,0.0,0.0,0.0,0.0,0.0
N-17775,0.0,0.0,0.0,0.0,0.0
N-06223,0.0,0.0,0.0,0.0,0.0
P-28852,0.0,0.0,0.0,0.0,0.0
P-27223,0.0,0.0,0.0,0.0,0.0
P-50683,0.0,0.0,0.0,0.0,0.0
N-18198,0.0,0.0,0.0,0.0,0.0
N-36592,0.0,0.0,0.0,0.0,0.0
P-25166,0.0,0.0,0.0,0.0,0.0
UT-23641,0.0,0.0,0.0,0.0,0.0
P-35330,0.0,0.0,0.0,0.0,0.0
P-12537,0.0,0.0,1.0,0.0,0.25
P-42388,0.0,0.0,0.0,0.0,0.0
P-14469,0.0,0.0,0.0,0.0,0.0
P-38390,0.0,0.0,0.0,0.0,0.0
P-44743,0.0,0.0,0.0,0.0,0.0
N-32924,0.0,0.0,0.0,0.0,0.0
N-21060,0.0,0.0,0.0,0.0,0.0
P-49860,0.0,0.0,0.0,0.0,0.0
UT-12277,0.0,0.0,0.0,0.0,0.0
UT-41136,0.0,0.0,0.0,0.0,0.0
N-30986,0.0,0.0,0.0,0.0,0.0
P-23710,0.0,0.0,0.0,0.0,0.0
N-01745,0.0,0.0,0.0,0.0,0.0
N-25111,0.0,0.0,0.0,0.0,0.0
P-21018,0.0,0.0,0.0,0.0,0.0
P-00123,0.0,0.0,0.0,0.0,0.0
N-20361,0.0,0.0,0.0,0.0,0.0
N-22159,0.0,0.0,0.0,0.0,0.0
P-36454,0.0,0.0,0.0,0.0,0.0
N-05026,0.0,0.0,0.0,0.0,0.0
N-08777,0.0,0.0,0.0,0.0,0.0
P-04247,1.0,0.0,0.0,0.0,0.25
P-26489,0.0,0.0,0.0,0.0,0.0
UT-33538,1.0,1.0,0.0,0.0,0.5
UT-35682,0.0,1.0,0.0,0.0,0.25
P-32672,0.0,0.0,1.0,0.0,0.25
N-28782,0.0,0.0,0.0,0.0,0.0
N-05358,0.0,0.0,0.0,0.0,0.0
N-32512,0.0,0.0,0.0,0.0,0.0
N-12420,0.0,0.0,0.0,0.0,0.0
N-01472,0.0,0.0,0.0,0.0,0.0
N-28497,0.0,0.0,0.0,0.0,0.0
P-45990,0.0,0.0,0.0,0.0,0.0
N-31051,0.0,0.0,0.0,0.0,0.0
N-29684,0.0,0.0,0.0,0.0,0.0
N-07939,0.0,0.0,0.0,0.0,0.0
P-21833,0.0,0.0,0.0,0.0,0.0
N-27751,0.0,0.0,0.0,0.0,0.0
N-21057,0.0,0.0,0.0,0.0,0.0
N-04578,0.0,0.0,0.0,0.0,0.0
N-19285,0.0,0.0,0.0,0.0,0.0
N-18259,0.0,0.0,0.0,0.0,0.0
P-43951,0.0,0.0,0.0,0.0,0.0
N-23897,0.0,0.0,0.0,0.0,0.0
P-14157,0.0,0.0,0.0,0.0,0.0
N-09492,0.0,0.0,0.0,0.0,0.0
P-07501,0.0,0.0,0.0,0.0,0.0
P-50082,0.0,0.0,0.0,0.0,0.0
P-48471,0.0,0.0,0.0,0.0,0.0
N-05150,0.0,0.0,0.0,0.0,0.0
N-02555,0.0,0.0,0.0,0.0,0.0
P-32670,1.0,0.0,0.0,0.0,0.25
N-14879,0.0,0.0,0.0,0.0,0.0
P-27331,0.0,0.0,0.0,0.0,0.0
P-04928,0.0,0.0,0.0,0.0,0.0
N-07603,0.0,0.0,0.0,0.0,0.0
P-46635,0.0,0.0,0.0,0.0,0.0
N-27673,0.0,0.0,0.0,0.0,0.0
P-45717,0.0,0.0,0.0,0.0,0.0
N-02233,0.0,0.0,0.0,0.0,0.0
P-25101,0.0,0.0,0.0,0.0,0.0
P-30748,0.0,0.0,0.0,0.0,0.0
N-08817,0.0,1.0,1.0,0.0,0.5
N-19501,0.0,0.0,0.0,0.0,0.0
P-39336,0.0,1.0,0.0,0.0,0.25
P-02785,0.0,0.0,0.0,0.0,0.0
N-15726,0.0,0.0,0.0,0.0,0.0
P-15852,0.0,0.0,0.0,0.0,0.0
P-15593,0.0,0.0,0.0,0.0,0.0
N-00292,0.0,0.0,0.0,0.0,0.0
N-01324,0.0,0.0,0.0,0.0,0.0
N-31118,0.0,0.0,0.0,0.0,0.0
P-50199,0.0,0.0,0.0,0.0,0.0
P-23977,0.0,0.0,0.0,0.0,0.0
P-10712,0.0,0.0,0.0,0.0,0.0
P-10229,0.0,0.0,0.0,0.0,0.0
N-06051,0.0,0.0,0.0,0.0,0.0
N-31438,0.0,0.0,0.0,0.0,0.0
N-18276,0.0,1.0,0.0,0.0,0.25
P-34970,0.0,0.0,0.0,0.0,0.0
N-00159,0.0,0.0,0.0,0.0,0.0
N-36897,0.0,0.0,0.0,0.0,0.0
P-30330,0.0,0.0,0.0,0.0,0.0
N-23930,0.0,0.0,0.0,0.0,0.0
UT-46370,0.0,1.0,0.0,0.0,0.25
N-34194,0.0,0.0,0.0,0.0,0.0
N-08337,0.0,0.0,0.0,0.0,0.0
N-32518,0.0,0.0,0.0,0.0,0.0
N-29682,0.0,0.0,0.0,0.0,0.0
P-00690,0.0,0.0,0.0,0.0,0.0
N-27064,0.0,0.0,0.0,0.0,0.0
P-46009,0.0,1.0,0.0,0.0,0.25
P-31920,0.0,0.0,0.0,0.0,0.0
P-04298,0.0,0.0,0.0,0.0,0.0
N-36689,0.0,0.0,0.0,0.0,0.0
P-47111,0.0,1.0,0.0,0.0,0.25
P-21798,0.0,0.0,0.0,0.0,0.0
P-38471,0.0,0.0,0.0,0.0,0.0
N-26775,0.0,0.0,0.0,0.0,0.0
P-11423,0.0,0.0,0.0,0.0,0.0
P-43597,0.0,0.0,0.0,0.0,0.0
N-00270,0.0,0.0,0.0,0.0,0.0
N-20569,0.0,0.0,0.0,0.0,0.0
N-22146,0.0,0.0,0.0,0.0,0.0
N-12611,0.0,0.0,0.0,0.0,0.0
N-34246,0.0,0.0,0.0,0.0,0.0
P-01594,0.0,0.0,0.0,0.0,0.0
P-49293,0.0,0.0,0.0,0.0,0.0
N-15519,0.0,0.0,0.0,0.0,0.0
N-20353,0.0,0.0,0.0,0.0,0.0
N-37202,0.0,0.0,0.0,0.0,0.0
UT-10072,0.0,0.0,0.0,0.0,0.0
P-12039,0.0,0.0,0.0,0.0,0.0
P-32791,0.0,0.0,0.0,0.0,0.0
N-23975,0.0,0.0,0.0,1.0,0.25
P-50386,0.0,0.0,0.0,0.0,0.0
N-26484,0.0,0.0,0.0,0.0,0.0
P-48134,0.0,0.0,0.0,0.0,0.0
N-09736,0.0,0.0,0.0,0.0,0.0
N-14099,0.0,0.0,0.0,0.0,0.0
N-13568,0.0,0.0,0.0,0.0,0.0
N-34729,0.0,0.0,0.0,0.0,0.0
N-00345,0.0,0.0,0.0,0.0,0.0
P-21039,0.0,0.0,0.0,0.0,0.0
N-33951,0.0,0.0,0.0,0.0,0.0
N-08454,0.0,0.0,0.0,0.0,0.0
N-13431,0.0,0.0,0.0,0.0,0.0
N-14429,0.0,0.0,0.0,0.0,0.0
N-02110,0.0,0.0,0.0,0.0,0.0
N-11852,0.0,0.0,0.0,0.0,0.0
N-02048,0.0,0.0,0.0,0.0,0.0
N-11041,0.0,0.0,0.0,0.0,0.0
N-36347,0.0,0.0,0.0,0.0,0.0
P-03731,0.0,0.0,0.0,0.0,0.0
UT-21371,1.0,0.0,0.0,0.0,0.25
P-34192,0.0,0.0,0.0,0.0,0.0
N-03313,0.0,0.0,0.0,0.0,0.0
P-35956,0.0,0.0,0.0,0.0,0.0
P-24532,0.0,0.0,0.0,0.0,0.0
P-30818,0.0,0.0,0.0,0.0,0.0
N-18945,0.0,0.0,0.0,0.0,0.0
P-39917,0.0,0.0,1.0,0.0,0.25
N-19410,0.0,0.0,0.0,0.0,0.0
N-35822,0.0,0.0,0.0,0.0,0.0
P-50124,0.0,0.0,0.0,0.0,0.0
P-09509,0.0,0.0,0.0,0.0,0.0
N-27141,0.0,0.0,0.0,0.0,0.0
N-01023,0.0,0.0,0.0,0.0,0.0
N-08830,0.0,0.0,0.0,0.0,0.0
N-07921,0.0,0.0,0.0,0.0,0.0
N-35614,0.0,0.0,0.0,0.0,0.0
P-06424,0.0,0.0,0.0,0.0,0.0
P-42651,1.0,1.0,0.0,0.0,0.5
P-22489,0.0,0.0,0.0,0.0,0.0
N-17842,0.0,0.0,0.0,0.0,0.0
N-29172,0.0,0.0,0.0,0.0,0.0
N-27893,0.0,0.0,0.0,0.0,0.0
N-02629,0.0,0.0,0.0,0.0,0.0
P-04600,0.0,0.0,0.0,0.0,0.0
P-06003,0.0,0.0,0.0,0.0,0.0
N-30494,0.0,0.0,0.0,0.0,0.0
N-20535,0.0,0.0,0.0,0.0,0.0
N-29641,0.0,0.0,0.0,0.0,0.0
N-27529,0.0,0.0,0.0,0.0,0.0
P-25322,0.0,0.0,0.0,0.0,0.0
N-23070,0.0,0.0,0.0,0.0,0.0
N-02736,0.0,0.0,0.0,0.0,0.0
P-30809,0.0,0.0,0.0,0.0,0.0
N-06869,0.0,0.0,0.0,0.0,0.0
P-21652,0.0,0.0,0.0,0.0,0.0
P-31102,0.0,0.0,0.0,0.0,0.0
P-09262,0.0,0.0,0.0,0.0,0.0
P-06036,0.0,0.0,0.0,0.0,0.0
P-18956,0.0,0.0,0.0,0.0,0.0
P-05530,0.0,0.0,0.0,0.0,0.0
N-30175,0.0,0.0,0.0,0.0,0.0
N-13033,0.0,0.0,0.0,0.0,0.0
P-18619,0.0,0.0,0.0,0.0,0.0
P-08636,0.0,0.0,0.0,0.0,0.0
P-42881,0.0,0.0,0.0,0.0,0.0
N-17222,0.0,0.0,0.0,0.0,0.0
P-01763,0.0,0.0,0.0,0.0,0.0
N-09142,0.0,0.0,0.0,0.0,0.0
P-47049,0.0,0.0,0.0,0.0,0.0
N-28533,0.0,0.0,0.0,0.0,0.0
N-06859,0.0,0.0,0.0,0.0,0.0
N-03761,0.0,0.0,0.0,0.0,0.0
P-24568,0.0,0.0,0.0,0.0,0.0
N-34091,0.0,0.0,0.0,0.0,0.0
N-29118,0.0,0.0,0.0,0.0,0.0
N-32663,0.0,0.0,0.0,0.0,0.0
N-07616,0.0,0.0,0.0,0.0,0.0
P-41010,0.0,0.0,0.0,0.0,0.0
UT-12084,0.0,1.0,0.0,0.0,0.25
P-19471,0.0,0.0,0.0,0.0,0.0
N-36853,0.0,0.0,0.0,0.0,0.0
P-19643,0.0,0.0,0.0,0.0,0.0
N-34289,0.0,0.0,0.0,0.0,0.0
P-17301,0.0,0.0,0.0,0.0,0.0
P-08809,0.0,0.0,0.0,0.0,0.0
P-20646,0.0,0.0,0.0,0.0,0.0
N-05124,0.0,0.0,0.0,0.0,0.0
P-37151,0.0,0.0,0.0,0.0,0.0
N-31508,0.0,0.0,0.0,0.0,0.0
N-05583,0.0,0.0,0.0,0.0,0.0
P-21253,0.0,0.0,0.0,0.0,0.0
P-05488,0.0,0.0,0.0,0.0,0.0
P-50339,0.0,0.0,0.0,0.0,0.0
N-17957,0.0,0.0,0.0,0.0,0.0
N-09798,0.0,0.0,0.0,0.0,0.0
N-15511,0.0,0.0,0.0,0.0,0.0
N-36930,0.0,0.0,0.0,0.0,0.0
N-18970,0.0,0.0,0.0,0.0,0.0
N-12773,0.0,0.0,0.0,0.0,0.0
N-03842,0.0,0.0,0.0,0.0,0.0
P-51192,0.0,0.0,0.0,0.0,0.0
N-17800,0.0,0.0,0.0,0.0,0.0
P-32828,0.0,0.0,0.0,0.0,0.0
N-02294,0.0,0.0,0.0,0.0,0.0
UT-16808,1.0,0.0,0.0,0.0,0.25
UT-18245,1.0,1.0,0.0,0.0,0.5
N-05958,0.0,0.0,0.0,0.0,0.0
P-18798,0.0,1.0,0.0,0.0,0.25
N-35502,0.0,0.0,0.0,0.0,0.0
N-18726,0.0,0.0,0.0,0.0,0.0
N-34212,0.0,0.0,0.0,0.0,0.0
P-10334,0.0,0.0,0.0,0.0,0.0
P-48331,0.0,1.0,0.0,0.0,0.25
N-25947,0.0,0.0,0.0,0.0,0.0
N-17655,0.0,0.0,0.0,0.0,0.0
P-02240,0.0,0.0,0.0,0.0,0.0
N-31983,0.0,0.0,0.0,0.0,0.0
N-07617,0.0,0.0,0.0,0.0,0.0
N-17597,0.0,0.0,0.0,0.0,0.0
P-09948,0.0,0.0,0.0,0.0,0.0
N-31219,0.0,0.0,0.0,0.0,0.0
P-14102,0.0,1.0,0.0,0.0,0.25
N-29446,0.0,0.0,0.0,0.0,0.0
N-05559,0.0,0.0,0.0,0.0,0.0
P-26393,0.0,0.0,0.0,0.0,0.0
P-49340,0.0,1.0,0.0,0.0,0.25
P-23049,0.0,0.0,0.0,0.0,0.0
N-34294,0.0,0.0,0.0,0.0,0.0
P-27152,0.0,0.0,0.0,0.0,0.0
UT-36262,0.0,1.0,0.0,0.0,0.25
N-01466,0.0,0.0,0.0,0.0,0.0
N-34773,0.0,0.0,0.0,0.0,0.0
P-10919,0.0,0.0,0.0,0.0,0.0
P-30384,0.0,0.0,0.0,0.0,0.0
N-35716,0.0,0.0,1.0,0.0,0.25
P-50831,0.0,0.0,0.0,0.0,0.0
N-11059,0.0,0.0,0.0,0.0,0.0
P-30302,0.0,0.0,0.0,0.0,0.0
N-08238,0.0,0.0,0.0,0.0,0.0
P-48191,0.0,0.0,0.0,0.0,0.0
N-11698,0.0,0.0,0.0,0.0,0.0
P-06836,0.0,0.0,0.0,0.0,0.0
N-25373,0.0,0.0,0.0,0.0,0.0
N-25262,0.0,0.0,0.0,0.0,0.0
P-35412,0.0,0.0,0.0,0.0,0.0
N-25297,0.0,0.0,0.0,0.0,0.0
UT-4092,1.0,0.0,0.0,0.0,0.25
P-06037,0.0,0.0,0.0,0.0,0.0
P-40443,0.0,0.0,0.0,0.0,0.0
N-09958,0.0,0.0,0.0,0.0,0.0
P-09451,0.0,0.0,0.0,0.0,0.0
N-21719,0.0,0.0,0.0,0.0,0.0
N-26343,0.0,0.0,0.0,0.0,0.0
N-09925,0.0,0.0,0.0,0.0,0.0
N-21403,0.0,0.0,0.0,0.0,0.0
P-08105,0.0,0.0,0.0,0.0,0.0
P-44461,0.0,0.0,0.0,0.0,0.0
P-41953,0.0,0.0,0.0,0.0,0.0
N-28447,0.0,0.0,0.0,0.0,0.0
P-21880,0.0,0.0,0.0,0.0,0.0
N-34925,0.0,0.0,0.0,0.0,0.0
P-13710,0.0,0.0,0.0,0.0,0.0
P-46022,0.0,0.0,0.0,0.0,0.0
N-09794,0.0,0.0,0.0,0.0,0.0
N-15835,0.0,0.0,0.0,0.0,0.0
N-33759,0.0,0.0,0.0,0.0,0.0
P-42873,0.0,0.0,0.0,0.0,0.0
N-06553,0.0,0.0,0.0,0.0,0.0
N-25944,0.0,0.0,0.0,0.0,0.0
N-30636,0.0,0.0,0.0,0.0,0.0
P-37986,0.0,0.0,0.0,0.0,0.0
N-08955,0.0,0.0,0.0,0.0,0.0
P-46738,0.0,0.0,0.0,0.0,0.0
N-35120,0.0,0.0,0.0,0.0,0.0
N-10449,0.0,0.0,0.0,0.0,0.0
P-47449,0.0,1.0,0.0,0.0,0.25
P-43255,0.0,0.0,0.0,0.0,0.0
N-25383,0.0,0.0,0.0,0.0,0.0
P-29259,0.0,0.0,0.0,0.0,0.0
N-01584,0.0,0.0,0.0,0.0,0.0
N-04582,0.0,0.0,0.0,0.0,0.0
N-11623,0.0,0.0,0.0,0.0,0.0
N-26874,0.0,0.0,0.0,0.0,0.0
N-28112,0.0,0.0,0.0,0.0,0.0
UT-5705,1.0,1.0,0.0,0.0,0.5
N-30890,0.0,0.0,0.0,0.0,0.0
P-37319,0.0,0.0,0.0,0.0,0.0
N-29838,0.0,0.0,0.0,0.0,0.0
N-13603,0.0,0.0,0.0,0.0,0.0
P-30261,0.0,0.0,0.0,0.0,0.0
N-08022,0.0,0.0,0.0,0.0,0.0
N-10883,0.0,0.0,0.0,0.0,0.0
N-31225,0.0,0.0,0.0,0.0,0.0
P-02572,0.0,0.0,0.0,0.0,0.0
P-26435,0.0,0.0,0.0,0.0,0.0
P-11186,0.0,0.0,0.0,0.0,0.0
N-18694,0.0,0.0,0.0,0.0,0.0
P-15545,0.0,0.0,0.0,0.0,0.0
P-17918,0.0,0.0,0.0,0.0,0.0
P-12292,0.0,0.0,0.0,0.0,0.0
N-17521,0.0,0.0,0.0,0.0,0.0
P-26864,0.0,0.0,0.0,0.0,0.0
P-08109,0.0,0.0,1.0,0.0,0.25
N-13621,0.0,0.0,0.0,0.0,0.0
P-29122,0.0,0.0,0.0,0.0,0.0
N-25325,0.0,0.0,0.0,0.0,0.0
N-32681,0.0,0.0,0.0,0.0,0.0
UT-27791,0.0,1.0,0.0,0.0,0.25
P-05853,0.0,0.0,0.0,0.0,0.0
P-18295,0.0,0.0,0.0,0.0,0.0
P-42734,0.0,0.0,0.0,0.0,0.0
N-12657,0.0,0.0,0.0,0.0,0.0
N-14603,0.0,0.0,0.0,0.0,0.0
N-33346,0.0,0.0,0.0,0.0,0.0
P-24886,0.0,0.0,0.0,0.0,0.0
P-03392,0.0,0.0,0.0,0.0,0.0
N-26742,0.0,0.0,0.0,0.0,0.0
N-08203,0.0,0.0,0.0,0.0,0.0
P-06450,0.0,0.0,0.0,0.0,0.0
P-19480,0.0,1.0,0.0,0.0,0.25
N-19386,0.0,0.0,0.0,0.0,0.0
N-26202,0.0,0.0,0.0,0.0,0.0
P-44219,0.0,0.0,0.0,0.0,0.0
P-39295,0.0,1.0,0.0,0.0,0.25
P-24866,0.0,0.0,0.0,0.0,0.0
N-14661,0.0,0.0,0.0,0.0,0.0
N-30481,0.0,0.0,0.0,0.0,0.0
N-01917,0.0,0.0,0.0,0.0,0.0
P-41571,0.0,0.0,0.0,0.0,0.0
P-43707,0.0,0.0,0.0,0.0,0.0
P-38559,0.0,0.0,1.0,0.0,0.25
P-33061,0.0,0.0,0.0,0.0,0.0
N-36718,0.0,0.0,0.0,0.0,0.0
N-18439,0.0,0.0,0.0,0.0,0.0
N-00649,0.0,0.0,0.0,0.0,0.0
N-25061,0.0,0.0,0.0,0.0,0.0
N-06824,0.0,0.0,0.0,0.0,0.0
N-08496,0.0,0.0,0.0,0.0,0.0
P-32580,0.0,0.0,0.0,0.0,0.0
N-34234,0.0,0.0,0.0,0.0,0.0
P-21313,0.0,0.0,0.0,0.0,0.0
P-43539,0.0,0.0,0.0,0.0,0.0
N-34001,0.0,0.0,0.0,0.0,0.0
N-12563,0.0,0.0,0.0,0.0,0.0
N-31038,0.0,0.0,0.0,0.0,0.0
UT-9788,0.0,1.0,0.0,0.0,0.25
P-03647,1.0,0.0,0.0,0.0,0.25
N-11772,0.0,0.0,0.0,0.0,0.0
